,economy,date,medium,measure,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,dataset,drive,value
22,05_PRC,2008,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
23,05_PRC,2009,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
24,05_PRC,2010,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
25,05_PRC,2011,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
26,05_PRC,2012,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
27,05_PRC,2013,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
28,05_PRC,2014,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
29,05_PRC,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
30,05_PRC,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
31,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
32,05_PRC,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
33,05_PRC,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
34,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
35,05_PRC,2017,air,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
36,05_PRC,2017,air,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
37,05_PRC,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
38,05_PRC,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
39,05_PRC,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
40,05_PRC,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
41,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,bev,12878.920216506907
42,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
43,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,bev,43711.32387096769
44,05_PRC,2005,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
45,05_PRC,2006,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
46,05_PRC,2007,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
47,05_PRC,2008,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
48,05_PRC,2009,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
49,05_PRC,2010,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
50,05_PRC,2011,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,102.89202031255326
51,05_PRC,2012,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,402.9000160097047
52,05_PRC,2013,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,1371.3888248775393
53,05_PRC,2014,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,4589.666235008483
54,05_PRC,2015,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,10529.291666666591
55,05_PRC,2016,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,13087.806516608101
56,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,13464.580645161232
57,05_PRC,2018,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,32391.9868672729
58,05_PRC,2019,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,34745.066162570816
59,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,35024.2754919498
60,05_PRC,1990,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
61,05_PRC,1995,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
62,05_PRC,2000,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
63,05_PRC,2005,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
64,05_PRC,2006,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
65,05_PRC,2007,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
66,05_PRC,2008,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
67,05_PRC,2009,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
68,05_PRC,2010,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
69,05_PRC,2011,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
70,05_PRC,2012,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
71,05_PRC,2013,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
72,05_PRC,2014,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
73,05_PRC,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
74,05_PRC,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
75,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
76,05_PRC,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
77,05_PRC,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
78,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
79,05_PRC,2017,air,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
80,05_PRC,2017,air,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
81,05_PRC,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
82,05_PRC,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
83,05_PRC,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
84,05_PRC,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
85,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,1.8245136973384923
86,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
87,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,4683.356129032238
88,05_PRC,2005,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2137800.0
89,05_PRC,2006,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2243400.0
90,05_PRC,2007,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2343400.0
91,05_PRC,2008,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2435800.0
92,05_PRC,2009,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2537500.0
93,05_PRC,2010,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2623839.951989047
94,05_PRC,2011,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2736760.4999591783
95,05_PRC,2012,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2595201.3498450816
96,05_PRC,2013,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2478685.879896343
97,05_PRC,2014,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2500089.779339969
98,05_PRC,2015,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2239867.5
99,05_PRC,2016,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2199664.495615959
100,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2179766.0000000005
101,05_PRC,2018,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2136292.1910839085
102,05_PRC,2019,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2093940.0000000002
103,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2005170.0000000002
104,05_PRC,1990,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,3684800.0
105,05_PRC,1995,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,5854299.999999999
106,05_PRC,2000,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,7163200.000000001
107,05_PRC,2005,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,30880000.0
108,05_PRC,2006,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,36058700.0
109,05_PRC,2007,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,42500500.0
110,05_PRC,2008,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,49649800.0
111,05_PRC,2009,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,62136900.0
112,05_PRC,2010,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,77216700.0
113,05_PRC,2011,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,92663600.0
114,05_PRC,2012,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,108377600.0
115,05_PRC,2013,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,125723900.0
116,05_PRC,2014,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,144521600.0
117,05_PRC,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,161614900.0
118,05_PRC,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,184501300.0
119,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,208083900.0
120,05_PRC,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,231232300.0
121,05_PRC,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,252571200.0
122,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,272088300.0
123,05_PRC,2017,air,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
124,05_PRC,2017,air,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
125,05_PRC,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
126,05_PRC,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
127,05_PRC,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
128,05_PRC,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
129,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,ice,1450840.255269796
130,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,116354842.0
131,05_PRC,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,ice,758183.3200000002
132,05_PRC,2020,road,stocks,stocks,all,based_on_8th_8th_-_new_vtypes_and_drives_reference,national,yearly,2w,passenger,bug_fix_china,ice_g,116354842.0
133,05_PRC,2020,road,stocks,stocks,all,based_on_8th_8th_-_new_vtypes_and_drives_reference,national,yearly,2w,passenger,bug_fix_china,bev,52359679.0
134,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,bug_fix_china,ice_g,10044986.46
135,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,bug_fix_china,ice_d,10044986.46
136,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,ht,freight,bug_fix_china,ice_d,6217399.745
137,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,mt,freight,bug_fix_china,ice_d,3992028.419
138,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,mt,freight,bug_fix_china,ice_g,126998.9119
139,05_PRC,2020,road,stocks,stocks,all,no_comment,national,yearly,ht,freight,bug_fix_china,ice_g,0.0
140,05_PRC,2020,road,stocks,stocks,all,based_on_8th_8th_-_new_vtypes_and_drives_reference,national,yearly,2w,passenger,bug_fix_china,ice_d,0.0
141,05_PRC,2018,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,"ato $ un_statistics_division,_itf",all,1319895190244.9202
142,05_PRC,1995,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,354261000000.0
143,05_PRC,1996,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,332202000000.0
144,05_PRC,1997,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,354353000000.0
145,05_PRC,1998,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,369097000000.0
146,05_PRC,1999,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,404627000000.0
147,05_PRC,2000,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,441468000000.0
148,05_PRC,2001,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,463655000000.0
149,05_PRC,2002,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,480305000000.0
150,05_PRC,2003,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,462279000000.0
151,05_PRC,2004,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,551196000000.0
152,05_PRC,2005,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,583320000000.0
153,05_PRC,2006,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,635327000000.0
154,05_PRC,2007,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,689618000000.0
155,05_PRC,2008,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,777860000000.0
156,05_PRC,2009,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,787890000000.0
157,05_PRC,2010,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,791158000000.0
158,05_PRC,2011,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,815699000000.0
159,05_PRC,2012,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,795639000000.0
160,05_PRC,2013,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,794062000000.0
161,05_PRC,2014,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,807065000000.0
162,05_PRC,2015,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,723006000000.0
163,05_PRC,2016,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,695955000000.0
164,05_PRC,2017,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,685213000000.0
165,05_PRC,2018,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,681203000000.0
166,05_PRC,2019,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,663939000000.0
167,05_PRC,2020,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ international_union_of_railways_(uic),all,328251000000.0
168,05_PRC,1995,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,354570000000.0
169,05_PRC,1996,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,334760000000.0
170,05_PRC,1997,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,358486000000.0
171,05_PRC,1998,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,377342000000.0
172,05_PRC,1999,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,413590000000.0
173,05_PRC,2000,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,453259000000.0
174,05_PRC,2001,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,476682000000.0
175,05_PRC,2002,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,496940000000.0
176,05_PRC,2003,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,478861000000.0
177,05_PRC,2004,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,571220000000.0
178,05_PRC,2005,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,606196000000.0
179,05_PRC,2006,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,662212000000.0
180,05_PRC,2007,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,721631000000.0
181,05_PRC,2008,rail,activity,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,passenger,ato $ world_bank_(wb),all,777860000000.0
